time,x,y,z,roll,pitch,yaw,linx,liny,linz,angx,angy,angz,cmd_linx,cmd_liny,cmd_linz,cmd_angz,raw_linx,raw_liny,raw_linz,raw_angz,yaw_pos,yaw_rate
1762205239.634000,0.134199,1.386228,1.056402,0.003630,0.054835,-2.861736,0.010447,-0.035678,-0.001010,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861736,0.000000
1762205239.667367,0.132206,1.389374,1.056301,-0.001989,0.006199,-2.861308,0.010432,-0.035682,-0.001010,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861308,0.000000
1762205239.700701,0.131030,1.390672,1.055703,-0.001989,0.006199,-2.861308,0.016492,-0.033634,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861308,0.000000
1762205239.733988,0.131030,1.390672,1.055703,-0.001989,0.006199,-2.861308,0.016492,-0.033634,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861308,0.000000
1762205239.767362,0.129813,1.392014,1.055084,0.056178,-0.005951,-2.860303,0.016458,-0.033650,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205239.800730,0.129813,1.392014,1.055084,0.056178,-0.005951,-2.860303,0.016458,-0.033650,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205239.834166,0.128145,1.393856,1.054236,0.056178,-0.005951,-2.860303,0.016458,-0.033650,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205239.867321,0.128145,1.393856,1.054236,0.056178,-0.005951,-2.860303,0.016458,-0.033650,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205239.900661,0.126407,1.395774,1.053352,0.056178,-0.005951,-2.860303,0.016458,-0.033650,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205239.933996,0.126407,1.395774,1.053352,0.056178,-0.005951,-2.860303,0.016458,-0.033650,-0.012789,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205239.967367,0.122872,1.406653,1.051469,0.056178,-0.005951,-2.860303,0.005788,-0.175999,-0.028991,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205240.000701,0.122872,1.406653,1.051469,0.056178,-0.005951,-2.860303,0.005788,-0.175999,-0.028991,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860303,0.000000
1762205240.034015,0.119059,1.418387,1.049438,0.083891,-0.011066,-2.859951,0.005726,-0.176001,-0.028991,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859951,0.000000
1762205240.067368,0.119059,1.418387,1.049438,0.083891,-0.011066,-2.859951,0.005726,-0.176001,-0.028991,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859951,0.000000
1762205240.100672,0.115047,1.430735,1.047300,0.083891,-0.011066,-2.859951,0.005726,-0.176001,-0.028991,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859951,0.000000
1762205240.133992,0.115047,1.430735,1.047300,0.083891,-0.011066,-2.859951,0.005726,-0.176001,-0.028991,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859951,0.000000
1762205240.167426,0.110549,1.447879,1.046809,0.091325,-0.012008,-2.860776,-0.007252,-0.299801,-0.008309,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860776,0.000000
1762205240.200701,0.110549,1.447879,1.046809,0.091325,-0.012008,-2.860776,-0.007252,-0.299801,-0.008309,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860776,0.000000
1762205240.233988,0.105400,1.467499,1.046247,0.091325,-0.012008,-2.860776,-0.007252,-0.299801,-0.008309,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860776,0.000000
1762205240.267336,0.105400,1.467499,1.046247,0.091325,-0.012008,-2.860776,-0.007252,-0.299801,-0.008309,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860776,0.000000
1762205240.300662,0.100055,1.487868,1.045664,0.091325,-0.012008,-2.860776,-0.007252,-0.299801,-0.008309,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860776,0.000000
1762205240.333997,0.100055,1.487868,1.045664,0.091325,-0.012008,-2.860776,-0.007252,-0.299801,-0.008309,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860776,0.000000
1762205240.367326,0.093046,1.515424,1.046611,0.094086,-0.011721,-2.861880,-0.014611,-0.476489,0.015883,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.400696,0.093046,1.515424,1.046611,0.094086,-0.011721,-2.861880,-0.014611,-0.476489,0.015883,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.434001,0.085451,1.545284,1.047638,0.094086,-0.011721,-2.861880,-0.014611,-0.476489,0.015883,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.467368,0.085451,1.545284,1.047638,0.094086,-0.011721,-2.861880,-0.014611,-0.476489,0.015883,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.500716,0.078228,1.573685,1.048614,0.094086,-0.011721,-2.861880,-0.014611,-0.476489,0.015883,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.534069,0.078228,1.573685,1.048614,0.094086,-0.011721,-2.861880,-0.014611,-0.476489,0.015883,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.567497,0.067431,1.617187,1.051274,0.094086,-0.011721,-2.861880,-0.022069,-0.605480,0.035962,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.600878,0.067431,1.617187,1.051274,0.094086,-0.011721,-2.861880,-0.022069,-0.605480,0.035962,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861880,0.000000
1762205240.634056,0.057321,1.657921,1.053765,0.094672,-0.011558,-2.863202,-0.021269,-0.605509,0.035962,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863202,0.000000
1762205240.667426,0.057321,1.657921,1.053765,0.094672,-0.011558,-2.863202,-0.021269,-0.605509,0.035962,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863202,0.000000
1762205240.700713,0.047926,1.695773,1.056080,0.094672,-0.011558,-2.863202,-0.021269,-0.605509,0.035962,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863202,0.000000
1762205240.734040,0.047926,1.695773,1.056080,0.094672,-0.011558,-2.863202,-0.021269,-0.605509,0.035962,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863202,0.000000
1762205240.767343,0.036699,1.742777,1.056587,0.092989,-0.008364,-2.863198,-0.031914,-0.725933,0.007613,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205240.800719,0.036699,1.742777,1.056587,0.092989,-0.008364,-2.863198,-0.031914,-0.725933,0.007613,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205240.833999,0.025258,1.790680,1.057103,0.092989,-0.008364,-2.863198,-0.031914,-0.725933,0.007613,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205240.867352,0.025258,1.790680,1.057103,0.092989,-0.008364,-2.863198,-0.031914,-0.725933,0.007613,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205240.900663,0.014741,1.834711,1.057577,0.092989,-0.008364,-2.863198,-0.031914,-0.725933,0.007613,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205240.933997,0.014741,1.834711,1.057577,0.092989,-0.008364,-2.863198,-0.031914,-0.725933,0.007613,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205240.967362,0.000037,1.896494,1.058132,0.092989,-0.008364,-2.863198,-0.037829,-0.844702,0.007386,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205241.000721,0.000037,1.896494,1.058132,0.092989,-0.008364,-2.863198,-0.037829,-0.844702,0.007386,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863198,0.000000
1762205241.034002,-0.011739,1.945979,1.058576,0.093272,-0.007710,-2.862794,-0.038170,-0.844687,0.007386,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.862794,0.000000
1762205241.067380,-0.011739,1.945979,1.058576,0.093272,-0.007710,-2.862794,-0.038170,-0.844687,0.007386,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.862794,0.000000
1762205241.100677,-0.025795,2.005041,1.059106,0.093272,-0.007710,-2.862794,-0.038170,-0.844687,0.007386,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.862794,0.000000
1762205241.134016,-0.025795,2.005041,1.059106,0.093272,-0.007710,-2.862794,-0.038170,-0.844687,0.007386,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.862794,0.000000
1762205241.167372,-0.040636,2.067092,1.059934,0.093272,-0.007710,-2.862794,-0.043109,-0.978241,0.012708,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.862794,0.000000
1762205241.200707,-0.040636,2.067092,1.059934,0.093272,-0.007710,-2.862794,-0.043109,-0.978241,0.012708,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.862794,0.000000
1762205241.234030,-0.055559,2.129488,1.060767,0.091284,-0.006569,-2.861751,-0.044129,-0.978196,0.012708,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861751,0.000000
1762205241.267388,-0.055559,2.129488,1.060767,0.091284,-0.006569,-2.861751,-0.044129,-0.978196,0.012708,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861751,0.000000
1762205241.300721,-0.055559,2.129488,1.060767,0.091284,-0.006569,-2.861751,-0.044129,-0.978196,0.012708,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861751,0.000000
1762205241.334010,-0.075394,2.212420,1.061873,0.091284,-0.006569,-2.861751,-0.044129,-0.978196,0.012708,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861751,0.000000
1762205241.367395,-0.087621,2.263758,1.062461,0.091284,-0.006569,-2.861751,-0.049194,-1.067961,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861751,0.000000
1762205241.400763,-0.087621,2.263758,1.062461,0.091284,-0.006569,-2.861751,-0.049194,-1.067961,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861751,0.000000
1762205241.434016,-0.103816,2.331754,1.063239,0.091490,-0.006486,-2.861351,-0.049620,-1.067941,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861351,0.000000
1762205241.467388,-0.103816,2.331754,1.063239,0.091490,-0.006486,-2.861351,-0.049620,-1.067941,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861351,0.000000
1762205241.500728,-0.120532,2.401944,1.064043,0.091490,-0.006486,-2.861351,-0.049620,-1.067941,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861351,0.000000
1762205241.534021,-0.120532,2.401944,1.064043,0.091490,-0.006486,-2.861351,-0.049620,-1.067941,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861351,0.000000
1762205241.567377,-0.137258,2.472168,1.064847,0.091490,-0.006486,-2.861351,-0.049620,-1.067941,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861351,0.000000
1762205241.600753,-0.137258,2.472168,1.064847,0.091490,-0.006486,-2.861351,-0.049620,-1.067941,0.011904,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861351,0.000000
1762205241.634036,-0.154260,2.543821,1.065642,0.086825,-0.005912,-2.860783,-0.054533,-1.139269,0.012327,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860783,0.000000
1762205241.667367,-0.154260,2.543821,1.065642,0.086825,-0.005912,-2.860783,-0.054533,-1.139269,0.012327,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860783,0.000000
1762205241.700721,-0.173187,2.623585,1.066528,0.086825,-0.005912,-2.860783,-0.054533,-1.139269,0.012327,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860783,0.000000
1762205241.734040,-0.173187,2.623585,1.066528,0.086825,-0.005912,-2.860783,-0.054533,-1.139269,0.012327,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860783,0.000000
1762205241.767380,-0.190949,2.698608,1.066680,0.086825,-0.005912,-2.860783,-0.058882,-1.217166,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860783,0.000000
1762205241.800814,-0.190949,2.698608,1.066680,0.086825,-0.005912,-2.860783,-0.058882,-1.217166,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860783,0.000000
1762205241.834020,-0.210094,2.779473,1.066843,0.089886,-0.007516,-2.859570,-0.060358,-1.217094,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859570,0.000000
1762205241.867393,-0.210094,2.779473,1.066843,0.089886,-0.007516,-2.859570,-0.060358,-1.217094,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859570,0.000000
1762205241.900711,-0.230159,2.864227,1.067015,0.089886,-0.007516,-2.859570,-0.060358,-1.217094,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859570,0.000000
1762205241.933999,-0.239537,2.903836,1.067095,0.089886,-0.007516,-2.859570,-0.060358,-1.217094,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859570,0.000000
1762205241.967329,-0.239537,2.903836,1.067095,0.089886,-0.007516,-2.859570,-0.060358,-1.217094,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859570,0.000000
1762205242.000676,-0.239537,2.903836,1.067095,0.089886,-0.007516,-2.859570,-0.060358,-1.217094,0.002395,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859570,0.000000
1762205242.033997,-0.266500,3.018619,1.066642,0.090497,-0.006404,-2.857789,-0.067876,-1.277477,-0.004907,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857789,0.000000
1762205242.067370,-0.266500,3.018619,1.066642,0.090497,-0.006404,-2.857789,-0.067876,-1.277477,-0.004907,0.000000,0.000000,0.000000,-0.000000,-1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857789,0.000000
1762205242.100717,-0.287002,3.105900,1.066298,0.090497,-0.006404,-2.857789,-0.067876,-1.277477,-0.004907,0.000000,0.000000,0.000000,-0.000000,-0.654627,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857789,0.000000
1762205242.134165,-0.287002,3.105900,1.066298,0.090497,-0.006404,-2.857789,-0.067876,-1.277477,-0.004907,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857789,0.000000
1762205242.167401,-0.306240,3.188410,1.065747,0.090497,-0.006404,-2.857789,-0.074681,-1.362769,-0.008881,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857789,0.000000
1762205242.200827,-0.306240,3.188410,1.065747,0.090497,-0.006404,-2.857789,-0.074681,-1.362769,-0.008881,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.857789,0.000000
1762205242.234083,-0.327025,3.277560,1.065152,0.082052,-0.005257,-2.863224,-0.067272,-1.363155,-0.008881,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863224,0.000000
1762205242.267480,-0.338669,3.327501,1.064818,0.082052,-0.005257,-2.863224,-0.067272,-1.363155,-0.008881,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863224,0.000000
1762205242.300793,-0.338669,3.327501,1.064818,0.082052,-0.005257,-2.863224,-0.067272,-1.363155,-0.008881,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863224,0.000000
1762205242.334046,-0.338669,3.327501,1.064818,0.082052,-0.005257,-2.863224,-0.067272,-1.363155,-0.008881,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863224,0.000000
1762205242.367416,-0.366668,3.458891,1.063553,0.082052,-0.005257,-2.863224,-0.092521,-1.350315,-0.012748,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863224,0.000000
1762205242.400809,-0.366668,3.458891,1.063553,0.082052,-0.005257,-2.863224,-0.092521,-1.350315,-0.012748,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.863224,0.000000
1762205242.434117,-0.385497,3.547253,1.062702,-0.087919,-0.001987,-2.861209,-0.095241,-1.350126,-0.012748,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.467402,-0.395089,3.592265,1.062268,-0.087919,-0.001987,-2.861209,-0.095241,-1.350126,-0.012748,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.500781,-0.395089,3.592265,1.062268,-0.087919,-0.001987,-2.861209,-0.095241,-1.350126,-0.012748,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.534067,-0.395089,3.592265,1.062268,-0.087919,-0.001987,-2.861209,-0.095241,-1.350126,-0.012748,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.567441,-0.423859,3.727272,1.060968,-0.087919,-0.001987,-2.861209,-0.095241,-1.350126,-0.012748,0.000000,0.000000,0.000000,-0.000000,0.087175,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.600696,-0.426466,3.744634,1.061018,-0.087919,-0.001987,-2.861209,-0.082735,-0.626352,0.001784,0.000000,0.000000,0.000000,-0.000000,0.169415,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.634034,-0.426466,3.744634,1.061018,-0.087919,-0.001987,-2.861209,-0.082735,-0.626352,0.001784,0.000000,0.000000,0.000000,-0.000000,0.399685,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.667370,-0.426466,3.744634,1.061018,-0.087919,-0.001987,-2.861209,-0.082735,-0.626352,0.001784,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.861209,0.000000
1762205242.700709,-0.436652,3.812463,1.061211,-0.164625,0.018588,-2.860163,-0.083390,-0.626265,0.001784,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860163,0.000000
1762205242.733985,-0.436652,3.812463,1.061211,-0.164625,0.018588,-2.860163,-0.083390,-0.626265,0.001784,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860163,0.000000
1762205242.767389,-0.441402,3.833847,1.058306,-0.164625,0.018588,-2.860163,-0.024351,-0.387023,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.860163,0.000000
1762205242.800693,-0.444407,3.847374,1.056468,-0.099522,0.007106,-2.858292,-0.025075,-0.386977,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858292,0.000000
1762205242.833993,-0.444407,3.847374,1.056468,-0.099522,0.007106,-2.858292,-0.025075,-0.386977,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858292,0.000000
1762205242.867366,-0.449857,3.871909,1.053134,-0.099522,0.007106,-2.858292,-0.025075,-0.386977,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858292,0.000000
1762205242.900731,-0.449857,3.871909,1.053134,-0.099522,0.007106,-2.858292,-0.025075,-0.386977,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858292,0.000000
1762205242.933987,-0.455713,3.898269,1.049552,-0.099522,0.007106,-2.858292,-0.025075,-0.386977,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858292,0.000000
1762205242.967435,-0.455713,3.898269,1.049552,-0.099522,0.007106,-2.858292,-0.025075,-0.386977,-0.051437,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.858292,0.000000
1762205243.000708,-0.459810,3.914967,1.052354,-0.074934,-0.004376,-2.859246,-0.010107,-0.242032,0.039470,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
1762205243.034084,-0.459810,3.914967,1.052354,-0.074934,-0.004376,-2.859246,-0.010107,-0.242032,0.039470,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
1762205243.067379,-0.463417,3.929667,1.054820,-0.074934,-0.004376,-2.859246,-0.010107,-0.242032,0.039470,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
1762205243.100671,-0.463417,3.929667,1.054820,-0.074934,-0.004376,-2.859246,-0.010107,-0.242032,0.039470,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
1762205243.134033,-0.463942,3.933684,1.056817,-0.074934,-0.004376,-2.859246,-0.008822,-0.057400,0.028622,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
1762205243.167370,-0.463942,3.933684,1.056817,-0.074934,-0.004376,-2.859246,-0.008822,-0.057400,0.028622,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
1762205243.200711,-0.463942,3.933684,1.056817,-0.074934,-0.004376,-2.859246,-0.008822,-0.057400,0.028622,0.000000,0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.859246,0.000000
