time,x,y,z,roll,pitch,yaw,linx,liny,linz,angx,angy,angz,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762203442.582141,0.002303,0.044884,1.325078,0.089199,-0.095041,-2.669109,-0.196707,-0.231279,0.652366,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.285893,0.760568
1762203442.615564,0.002303,0.044884,1.325078,0.089199,-0.095041,-2.669109,-0.196707,-0.231279,0.652366,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.597811,0.760729
1762203442.648951,0.007148,0.065362,1.370293,0.089199,-0.095041,-2.669109,-0.196707,-0.231279,0.652366,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.477830,0.760729
1762203442.682103,0.007148,0.065362,1.370293,0.089199,-0.095041,-2.669109,-0.196707,-0.231279,0.652366,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.537663,0.760729
1762203442.715482,0.011857,0.085269,1.414246,0.089199,-0.095041,-2.669109,-0.196707,-0.231279,0.652366,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.519760,0.760729
1762203442.748777,0.017936,0.106091,1.414255,0.089199,-0.095041,-2.669109,-0.244893,-0.259470,0.000151,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.478517,0.760729
1762203442.782133,0.017936,0.106091,1.414255,0.089199,-0.095041,-2.669109,-0.244893,-0.259470,0.000151,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.116337,0.760729
1762203442.815513,0.017936,0.106091,1.414255,0.089199,-0.095041,-2.669109,-0.244893,-0.259470,0.000151,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.116546,0.760729
1762203442.848983,0.025103,0.130645,1.414266,0.097867,-0.097468,-2.645372,-0.250982,-0.253584,0.000151,0.000000,0.000000,0.000000,-1.000000,-0.792967,0.116286,0.760465
1762203442.882179,0.025103,0.130645,1.414266,0.097867,-0.097468,-2.645372,-0.250982,-0.253584,0.000151,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.116532,0.760692
1762203442.915565,0.031723,0.153322,1.414276,0.097867,-0.097468,-2.645372,-0.250982,-0.253584,0.000151,0.000000,0.000000,0.000000,-1.000000,-0.776773,0.116290,0.760692
1762203442.948770,0.031723,0.153322,1.414276,0.097867,-0.097468,-2.645372,-0.250982,-0.253584,0.000151,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.116518,0.760692
1762203442.982121,0.042287,0.183813,1.395458,0.089505,-0.088940,-2.609659,-0.380756,-0.324195,-0.291629,0.000000,0.000000,0.000000,-1.000000,-0.311684,0.408889,0.760256
1762203443.015622,0.042287,0.183813,1.395458,0.089505,-0.088940,-2.609659,-0.380756,-0.324195,-0.291629,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.020019,0.760630
1762203443.048827,0.053629,0.216548,1.375254,0.089505,-0.088940,-2.609659,-0.380756,-0.324195,-0.291629,0.000000,0.000000,0.000000,-1.000000,-0.144940,0.463900,0.760630
1762203443.082124,0.053629,0.216548,1.375254,0.089505,-0.088940,-2.609659,-0.380756,-0.324195,-0.291629,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.007130,0.760630
1762203443.115576,0.064382,0.247584,1.356099,0.089505,-0.088940,-2.609659,-0.380756,-0.324195,-0.291629,0.000000,0.000000,0.000000,-1.000000,-0.088544,0.463702,0.760630
1762203443.148837,0.064382,0.247584,1.356099,0.089505,-0.088940,-2.609659,-0.380756,-0.324195,-0.291629,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.032746,0.760630
1762203443.182142,0.079446,0.294871,1.370803,0.074639,-0.098695,-2.586407,-0.571317,-0.488301,0.222679,0.000000,0.000000,0.000000,-1.000000,0.623100,-0.032112,0.760321
1762203443.215648,0.079446,0.294871,1.370803,0.074639,-0.098695,-2.586407,-0.571317,-0.488301,0.222679,0.000000,0.000000,0.000000,-1.000000,-0.892933,0.298518,0.760586
1762203443.248820,0.096192,0.347441,1.387150,0.074639,-0.098695,-2.586407,-0.571317,-0.488301,0.222679,0.000000,0.000000,0.000000,-1.000000,-0.892933,0.298518,0.760586
